scenario_id,scenario_type,difficulty,risk_level,layout_type,success,termination_reason,collision_type,episode_reward,steps,navigation_time,path_length,direct_start_goal_distance,final_goal_distance,min_static_center_distance,min_static_clearance,min_dynamic_center_distance,min_dynamic_clearance,closest_dynamic_step,closest_dynamic_time,path_efficiency,mean_inference_ms,p95_inference_ms,total_heading_variation,full_speed_fraction
13,head_on,standard,conflict,mixed,True,success,none,966.7695275519786,137,27.400000000000002,79.5,77.19881623791979,2.8118627912152094,6.649199095512322,1.649199095512322,8.535392298107794,4.535392298107794,59,11.8,0.9710542923008778,0.1235824818875858,0.18014000088442103,0.8885199448843113,0.927536231884058
14,head_on,standard,receding,blocking,False,static_collision_2,static_collision_2,428.7542134626168,97,19.400000000000002,55.500000000000014,82.30621509668931,29.878692432628313,4.964219017158388,-0.035780982841611575,28.7879194724405,24.7879194724405,0,0.0,,0.12178659725924666,0.15114000416360787,0.169608512957643,0.8979591836734694
15,head_on,standard,conflict,two_sides,True,success,none,953.2735254643345,137,27.400000000000002,79.50000000000004,75.9243869422152,2.9120343957817005,7.57703227841985,2.57703227841985,10.967267679529769,6.967267679529769,91,18.2,0.9550237351222032,0.12399343094774895,0.16948000411503014,1.1460493128756153,0.927536231884058
16,head_on,standard,receding,clear,True,success,none,957.6295930600088,132,26.400000000000002,76.5,76.09860894052001,2.6756496345191167,16.293956658542374,11.293956658542374,21.817712947670245,17.817712947670245,0,0.0,0.9947530580460132,0.12356060599841205,0.18087500284309496,0.2767124208006239,0.924812030075188
17,head_on,standard,time_separated,two_sides,True,success,none,940.7502921370117,134,26.8,77.70000000000005,74.66573739996805,2.9207081862668325,8.774962770654518,3.7749627706545184,8.052484404016882,4.052484404016882,93,18.6,0.9609490012865896,0.13214850766973488,0.20695999846793706,1.0298333082914013,0.9259259259259259
18,head_on,standard,conflict,clear,True,success,none,962.0109339257277,136,27.200000000000003,78.9,76.7259863844383,2.7354302349095234,9.09125747720346,4.09125747720346,7.219901594515833,3.219901594515833,59,11.8,0.972445961779953,0.12373235243584904,0.14577498950529844,0.8597120116794038,0.927007299270073
19,head_on,standard,conflict,mixed,True,success,none,979.0474823538069,139,27.8,80.69999999999997,78.53030497046596,2.695444058952388,5.343581472256111,0.343581472256111,8.327609078890285,4.327609078890285,56,11.200000000000001,0.9731140640702105,0.11792230173164858,0.13220000109868124,0.8811873338241997,0.9285714285714286
20,head_on,standard,conflict,clear,True,success,none,945.3703456458603,138,27.6,80.09999999999997,75.06790133120337,2.84086676661733,28.93445897767669,23.93445897767669,13.679711651306445,9.679711651306445,79,15.8,0.937177295021266,0.11476521720633964,0.1295149966608733,1.3462999705535805,0.9280575539568345
21,head_on,standard,conflict,clear,True,success,none,940.208858362909,136,27.200000000000003,78.90000000000005,74.42056743845323,2.719681602162317,27.09098406391666,22.09098406391666,11.835508376832003,7.835508376832003,72,14.4,0.9432264567611304,0.11878676356419045,0.1583500052220188,1.249649590464733,0.927007299270073
22,head_on,standard,conflict,mixed,True,success,none,951.077681967092,134,26.8,77.7,75.53907230445995,2.484961505688029,6.24863547663484,1.2486354766348402,6.895975072044209,2.895975072044209,50,10.0,0.9721888327472322,0.12473209051731558,0.18184500222560018,0.8512616257303386,0.9259259259259259
23,head_on,standard,time_separated,blocking,True,success,none,957.6456567199976,137,27.400000000000002,79.49999999999997,76.73544279160811,2.4177485924132114,5.663428991060603,0.663428991060603,5.062707123456229,1.0627071234562289,50,10.0,0.9652256954919263,0.12752846706349294,0.2052599971648304,0.9634538842316629,0.927536231884058
24,head_on,standard,conflict,clear,True,success,none,940.9721949126435,133,26.6,77.10000000000001,74.5586605115374,2.7964410202730203,9.133229535232209,4.133229535232209,9.072957943392359,5.072957943392359,60,12.0,0.9670383983338183,0.12011127776196717,0.14025999698787922,0.958510416766686,0.9253731343283582
25,head_on,standard,conflict,mixed,True,success,none,1003.1947258131522,143,28.6,83.10000000000008,80.99068000181482,2.956207420499544,7.420862503966509,2.420862503966509,8.450885898380985,4.450885898380985,59,11.8,0.9746170878678068,0.13342727200776155,0.18287999846506864,0.8699655900140982,0.9305555555555556
26,head_on,standard,conflict,two_sides,True,success,none,937.1108625027199,134,26.8,77.70000000000003,73.94832332250678,2.5011184738974537,6.2975159807373045,1.2975159807373045,9.485140663683575,5.485140663683575,86,17.2,0.9517158728765348,0.1271462686743879,0.1659600005950778,1.1269589663260546,0.9259259259259259
27,head_on,standard,time_separated,blocking,True,success,none,993.5366587712825,145,29.0,84.30000000000003,79.71878141294611,2.640115535817854,9.049962408673144,4.049962408673144,24.222727989938804,20.222727989938804,94,18.8,0.9456557700230853,0.11990551760516548,0.14266000071074808,1.2648428810999865,0.9315068493150684
28,head_on,standard,conflict,clear,True,success,none,989.5917272972547,142,28.400000000000002,82.49999999999996,79.19113660044346,2.52196387071796,15.162682510404334,10.162682510404334,9.488141623706715,5.488141623706715,81,16.2,0.9598925648538605,0.12418239438516075,0.1601049996679648,1.0041707281007863,0.9300699300699301
